134023,青ヶ島村
134210,小笠原村
141003,横浜市
141305,川崎市
141500,相模原市
142018,横須賀市
142034,平塚市
142042,鎌倉市
142051,藤沢市
142069,小田原市
142077,茅ヶ崎市
142085,逗子市
142107,三浦市
142115,秦野市
142123,厚木市
142131,大和市
142140,伊勢原市
142158,海老名市
142166,座間市
142174,南足柄市
142182,綾瀬市
143014,葉山町
143219,寒川町
143413,大磯町
143421,二宮町
143618,中井町
143626,大井町
143634,松田町
143642,山北町
143669,開成町
143821,箱根町
143839,真鶴町
143847,湯河原町
144011,愛川町
144029,清川村
151009,新潟市
152021,長岡市
152048,三条市
152056,柏崎市
152064,新発田市
152081,小千谷市
152099,加茂市
152102,十日町市
152111,見附市
152129,村上市
152137,燕市
152161,糸魚川市
152170,妙高市
152188,五泉市
152226,上越市
152234,阿賀野市
152242,佐渡市
152251,魚沼市
152269,南魚沼市
152277,胎内市
153079,聖籠町
153427,弥彦村
153613,田上町
153851,阿賀町
154059,出雲崎町
154610,湯沢町
154822,津南町
155047,刈羽村
155811,関川村
155861,粟島浦村
162019,富山市
162027,高岡市
162043,魚津市
162051,氷見市
162060,滑川市
162078,黒部市
162086,砺波市
162094,小矢部市
162108,南砺市
162116,射水市
163210,舟橋村
163228,上市町
163236,立山町
163422,入善町
163431,朝日町
172014,金沢市
172022,七尾市
172031,小松市
172049,輪島市
172057,珠洲市
172065,加賀市
172073,羽咋市
172090,かほく市
172103,白山市
172111,能美市
172120,野々市市
173240,川北町
173614,津幡町
173657,内灘町
173843,志賀町
173860,宝達志水町
174076,中能登町
174611,穴水町
174637,能登町
182010,福井市
182028,敦賀市
182044,小浜市
182052,大野市
182061,勝山市
182079,鯖江市
182087,あわら市
182095,越前市
182109,坂井市
183229,永平寺町
183822,池田町
184047,南越前町
184233,越前町
184420,美浜町
184811,高浜町
184837,おおい町
185019,若狭町
192015,甲府市
192023,富士吉田市
192040,都留市
192058,山梨市
192066,大月市
192074,韮崎市
192082,南アルプス市
192091,北杜市
192104,甲斐市
192112,笛吹市
192121,上野原市
192139,甲州市
192147,中央市
193461,市川三郷町
193640,早川町
193658,身延町
193666,南部町
193682,富士川町
193844,昭和町
194221,道志村
194239,西桂町
194247,忍野村
194255,山中湖村
194298,鳴沢村
194301,富士河口湖町
194425,小菅村
194433,丹波山村
202011,長野市
202029,松本市
202037,上田市
202045,岡谷市
202053,飯田市
202061,諏訪市
202070,須坂市
202088,小諸市
202096,伊那市
202100,駒ヶ根市
202118,中野市
202126,大町市
202134,飯山市
202142,茅野市
202151,塩尻市
202177,佐久市
202185,千曲市
202193,東御市
202207,安曇野市
203033,小海町
203041,川上村
203050,南牧村
203068,南相木村
203076,北相木村
203092,佐久穂町
203211,軽井沢町
203238,御代田町
203246,立科町
203491,青木村
203505,長和町
203611,下諏訪町
203629,富士見町
203637,原村
203823,辰野町
203831,箕輪町
203840,飯島町
203858,南箕輪村
203866,中川村
203882,宮田村
204021,松川町
204030,高森町
204048,阿南町
204072,阿智村
204099,平谷村
204102,根羽村
204111,下條村
204129,売木村
204137,天龍村
204145,泰阜村
204153,喬木村
204161,豊丘村
204170,大鹿村
204226,上松町
204234,南木曽町
204251,木祖村
204293,王滝村
204307,大桑村
204323,木曽町
204463,麻績村
204480,生坂村
204501,山形村
204510,朝日村
204528,筑北村
204811,池田町
204820,松川村
204854,白馬村
204862,小谷村
205214,坂城町
205419,小布施町
205435,高山村
205613,山ノ内町
205621,木島平村
205630,野沢温泉村
205834,信濃町
205885,小川村
205907,飯綱町
206024,栄村
212016,岐阜市
212024,大垣市
212032,高山市
212041,多治見市
212059,関市
212067,中津川市
212075,美濃市
212083,瑞浪市
212091,羽島市
212105,恵那市
212113,美濃加茂市
212121,土岐市
212130,各務原市
212148,可児市
212156,山県市
212164,瑞穂市
212172,飛騨市
212181,本巣市
212199,郡上市
212202,下呂市
212211,海津市
213021,岐南町
213039,笠松町
213411,養老町
213616,垂井町
213624,関ケ原町
213811,神戸町
213829,輪之内町
213837,安八町
214019,揖斐川町
214035,大野町
214043,池田町
214213,北方町
215015,坂祝町
215023,富加町
215031,川辺町
215040,七宗町
215058,八百津町
215066,白川町
215074,東白川村
215210,御嵩町
216046,白川村
221007,静岡市
221309,浜松市
222038,沼津市
222054,熱海市
222062,三島市
222071,富士宮市
222089,伊東市
222097,島田市
222101,富士市
222119,磐田市
222127,焼津市
222135,掛川市
222143,藤枝市
222151,御殿場市
222160,袋井市
222194,下田市
222208,裾野市
222216,湖西市
222224,伊豆市
222232,御前崎市
222241,菊川市
222259,伊豆の国市
222267,牧之原市
223018,東伊豆町
223026,河津町
223042,南伊豆町
223051,松崎町
223069,西伊豆町
223255,函南町
223417,清水町
223425,長泉町
223441,小山町
224243,吉田町
224294,川根本町
224618,森町
231002,名古屋市
232017,豊橋市
232025,岡崎市
232033,一宮市
232041,瀬戸市
232050,半田市
232068,春日井市
232076,豊川市
232084,津島市
232092,碧南市
232106,刈谷市
232114,豊田市
232122,安城市
232131,西尾市
232149,蒲郡市
232157,犬山市
232165,常滑市
232173,江南市
232190,小牧市
232203,稲沢市
232211,新城市
232220,東海市
232238,大府市
232246,知多市
232254,知立市
232262,尾張旭市
232271,高浜市
232289,岩倉市
232297,豊明市
232301,日進市
232319,田原市
232327,愛西市
232335,清須市
232343,北名古屋市
232351,弥富市
232360,みよし市
232378,あま市
232386,長久手市
233021,東郷町
233421,豊山町
233617,大口町
233625,扶桑町
234249,大治町
234257,蟹江町
234273,飛島村
234419,阿久比町
234427,東浦町
234451,南知多町
234460,美浜町
234478,武豊町
235016,幸田町
235610,設楽町
235628,東栄町
235636,豊根村
242012,津市
242021,四日市市
242039,伊勢市
242047,松阪市
242055,桑名市
242071,鈴鹿市
242080,名張市
242098,尾鷲市
242101,亀山市
242110,鳥羽市
242128,熊野市
242144,いなべ市
242152,志摩市
242161,伊賀市
243035,木曽岬町
243248,東員町
243418,菰野町
243434,朝日町
243442,川越町
244414,多気町
244422,明和町
244431,大台町
244619,玉城町
244708,度会町
244716,大紀町
244724,南伊勢町
245437,紀北町
245615,御浜町
245623,紀宝町
252018,大津市
252026,彦根市
252034,長浜市
252042,近江八幡市
252069,草津市
252077,守山市
252085,栗東市
252093,甲賀市
252107,野洲市
252115,湖南市
252123,高島市
252131,東近江市
252140,米原市
253839,日野町
253847,竜王町
254258,愛荘町
254410,豊郷町
254428,甲良町
254436,多賀町
261009,京都市
262013,福知山市
262021,舞鶴市
262030,綾部市
262048,宇治市
262056,宮津市
262064,亀岡市
262072,城陽市
262081,向日市
262099,長岡京市
262102,八幡市
262111,京田辺市
262129,京丹後市
262137,南丹市
262145,木津川市
263036,大山崎町
263222,久御山町
263435,井手町
263443,宇治田原町
263648,笠置町
263656,和束町
263664,精華町
263672,南山城村
264075,京丹波町
264636,伊根町
264652,与謝野町
271004,大阪市
271403,堺市
272027,岸和田市
272035,豊中市
272043,池田市
272051,吹田市
272060,泉大津市
272078,高槻市
272086,貝塚市
272094,守口市
272108,枚方市
272116,茨木市
272124,八尾市
272132,泉佐野市
272141,富田林市
272159,寝屋川市
272167,河内長野市
272175,松原市
272183,大東市
272191,和泉市
272205,箕面市
272213,柏原市
272221,羽曳野市
272230,門真市
272248,摂津市
272256,高石市
272264,藤井寺市
272272,東大阪市
272281,泉南市
272299,四條畷市
272302,交野市
272311,大阪狭山市
272329,阪南市
273015,島本町
273210,豊能町
273228,能勢町
273414,忠岡町
273619,熊取町
273627,田尻町
273660,岬町
273813,太子町
273821,河南町
273830,千早赤阪村
281000,神戸市
282014,姫路市
282022,尼崎市
282031,明石市
282049,西宮市
282057,洲本市
282065,芦屋市
282073,伊丹市
282081,相生市
282090,豊岡市
282103,加古川市
282120,赤穂市
282138,西脇市
282146,宝塚市
282154,三木市
282162,高砂市
282171,川西市
282189,小野市
282197,三田市
282201,加西市
282219,丹波篠山市
282227,養父市
282235,丹波市
282243,南あわじ市
282251,朝来市
282260,淡路市
282278,宍粟市
282286,加東市
282294,たつの市
283011,猪名川町
283657,多可町
283819,稲美町
283827,播磨町
284424,市川町
284432,福崎町
284467,神河町
284645,太子町
284815,上郡町
285013,佐用町
285854,香美町
285862,新温泉町
292010,奈良市
292028,大和高田市
292036,大和郡山市
292044,天理市
292052,橿原市
292061,桜井市
292079,五條市
292087,御所市
292095,生駒市
292109,香芝市
292117,葛城市
292125,宇陀市
293229,山添村
293423,平群町
293431,三郷町
293440,斑鳩町
293458,安堵町
293610,川西町
293628,三宅町
293636,田原本町
293857,曽爾村
293865,御杖村
294012,高取町
294021,明日香村
294241,上牧町
294250,王寺町
294268,広陵町
294276,河合町
294411,吉野町
294420,大淀町
294438,下市町
294446,黒滝村
294462,天川村
294471,野迫川村
294497,十津川村
294501,下北山村
294519,上北山村
294527,川上村
294535,東吉野村
302015,和歌山市
302023,海南市
302031,橋本市
302040,有田市
302058,御坊市
302066,田辺市
302074,新宮市
302082,紀の川市
302091,岩出市
303046,紀美野町
303411,かつらぎ町
303437,九度山町
303445,高野町
303615,湯浅町
303623,広川町
303666,有田川町
303810,美浜町
303828,日高町
303836,由良町
303909,印南町
303917,みなべ町
303925,日高川町
304018,白浜町
304042,上富田町
304069,すさみ町
304212,那智勝浦町
304221,太地町
304247,古座川町
304271,北山村
304280,串本町
312011,鳥取市
312029,米子市
312037,倉吉市
312045,境港市
313025,岩美町
313254,若桜町
313289,智頭町
313297,八頭町
313645,三朝町
313700,湯梨浜町
313718,琴浦町
313726,北栄町
313840,日吉津村
313866,大山町
313891,南部町
313904,伯耆町
314013,日南町
314021,日野町
314030,江府町
322016,松江市
322024,浜田市
322032,出雲市
322041,益田市
322059,大田市
322067,安来市
322075,江津市
322091,雲南市
323438,奥出雲町
323861,飯南町
324418,川本町
324485,美郷町
324493,邑南町
325015,津和野町
325058,吉賀町
325252,海士町
325261,西ノ島町
325279,知夫村
325287,隠岐の島町
331007,岡山市
332020,倉敷市
332038,津山市
332046,玉野市
332054,笠岡市
332071,井原市
332089,総社市
332097,高梁市
332101,新見市
332119,備前市
332127,瀬戸内市
332135,赤磐市
332143,真庭市
332151,美作市
332160,浅口市
333468,和気町
334235,早島町
334456,里庄町
334618,矢掛町
335860,新庄村
336068,鏡野町
336220,勝央町
336238,奈義町
336432,西粟倉村
336637,久米南町
336661,美咲町
336815,吉備中央町
341002,広島市
342025,呉市
342033,竹原市
342041,三原市
342050,尾道市
342076,福山市
342084,府中市
342092,三次市
342106,庄原市
342114,大竹市
342122,東広島市
342131,廿日市市
342149,安芸高田市
342157,江田島市
343021,府中町
343048,海田町
343072,熊野町
343099,坂町
343684,安芸太田町
343692,北広島町
344311,大崎上島町
344621,世羅町
345458,神石高原町
352012,下関市
352021,宇部市
352039,山口市
352047,萩市
352063,防府市
352071,下松市
352080,岩国市
352101,光市
352110,長門市
352128,柳井市
352136,美祢市
352152,周南市
352161,山陽小野田市
353051,周防大島町
353213,和木町
353418,上関町
353434,田布施町
353442,平生町
355020,阿武町
362018,徳島市
362026,鳴門市
362034,小松島市
362042,阿南市
362051,吉野川市
362069,阿波市
362077,美馬市
362085,三好市
363014,勝浦町
363022,上勝町
363219,佐那河内村
363413,石井町
363421,神山町
363685,那賀町
363839,牟岐町
363871,美波町
363880,海陽町
364011,松茂町
364029,北島町
364037,藍住町
364045,板野町
364053,上板町
364681,つるぎ町
364894,東みよし町
372013,高松市
372021,丸亀市
372030,坂出市
372048,善通寺市
372056,観音寺市
372064,さぬき市
372072,東かがわ市
372081,三豊市
373222,土庄町
373249,小豆島町
373419,三木町
373648,直島町
373869,宇多津町
373877,綾川町
374032,琴平町
374041,多度津町
374067,まんのう町
382019,松山市
382027,今治市
382035,宇和島市
382043,八幡浜市
382051,新居浜市
382060,西条市
382078,大洲市
382108,伊予市
382132,四国中央市
382141,西予市
382159,東温市
383562,上島町
383864,久万高原町
384011,松前町
384020,砥部町
384224,内子町
384429,伊方町
384844,松野町
384887,鬼北町
385069,愛南町
392014,高知市
392022,室戸市
392031,安芸市
392049,南国市
392057,土佐市
392065,須崎市
392081,宿毛市
392090,土佐清水市
392103,四万十市
392111,香南市
392120,香美市
393011,東洋町
393029,奈半利町
393037,田野町
393045,安田町
393053,北川村
393061,馬路村
393070,芸西村
393410,本山町
393444,大豊町
393631,土佐町
393649,大川村
393860,いの町
393878,仁淀川町
394017,中土佐町
394025,佐川町
394033,越知町
394050,梼原町
394106,日高村
394114,津野町
394122,四万十町
394246,大月町
394271,三原村
394289,黒潮町
401005,北九州市
401307,福岡市
402028,大牟田市
402036,久留米市
402044,直方市
402052,飯塚市
402061,田川市
402079,柳川市
402109,八女市
402117,筑後市
402125,大川市
402133,行橋市
402141,豊前市
402150,中間市
402168,小郡市
402176,筑紫野市
402184,春日市
402192,大野城市
402206,宗像市
402214,太宰府市
402231,古賀市
402249,福津市
402257,うきは市
402265,宮若市
402273,嘉麻市
402281,朝倉市
402290,みやま市
402303,糸島市
402311,那珂川市
403415,宇美町
403423,篠栗町
403431,志免町
403440,須恵町
403458,新宮町
403482,久山町
403491,粕屋町
403814,芦屋町
403822,水巻町
403831,岡垣町
403849,遠賀町
404012,小竹町
404021,鞍手町
404217,桂川町
404471,筑前町
404489,東峰村
405035,大刀洗町
405221,大木町
405442,広川町
406015,香春町
406023,添田町
406040,糸田町
406058,川崎町
406082,大任町
406091,赤村
406104,福智町
406210,苅田町
406252,みやこ町
406422,吉富町
406465,上毛町
406473,築上町
412015,佐賀市
412023,唐津市
412031,鳥栖市
412040,多久市
412058,伊万里市
412066,武雄市
412074,鹿島市
412082,小城市
412091,嬉野市
412104,神埼市
413275,吉野ヶ里町
413411,基山町
413453,上峰町
413461,みやき町
413879,玄海町
414018,有田町
414239,大町町
414247,江北町
414255,白石町
414417,太良町
422011,長崎市
422029,佐世保市
422037,島原市
422045,諫早市
422053,大村市
422070,平戸市
422088,松浦市
422096,対馬市
422100,壱岐市
422118,五島市
422126,西海市
422134,雲仙市
422142,南島原市
423076,長与町
423084,時津町
423211,東彼杵町
423220,川棚町
423238,波佐見町
423831,小値賀町
423912,佐々町
424111,新上五島町
431001,熊本市
432024,八代市
432032,人吉市
432041,荒尾市
432059,水俣市
432067,玉名市
432083,山鹿市
432105,菊池市
432113,宇土市
432121,上天草市
432130,宇城市
432148,阿蘇市
432156,天草市
432164,合志市
433489,美里町
433641,玉東町
433675,南関町
433683,長洲町
433691,和水町
434035,大津町
434043,菊陽町
434230,南小国町
434248,小国町
434256,産山村
434281,高森町
434329,西原村
434337,南阿蘇村
434418,御船町
434426,嘉島町
434434,益城町
434442,甲佐町
434477,山都町
434680,氷川町
434825,芦北町
434841,津奈木町
435015,錦町
435058,多良木町
435066,湯前町
435074,水上村
435104,相良村
435112,五木村
435121,山江村
435139,球磨村
435147,あさぎり町
435317,苓北町
442011,大分市
442020,別府市
442038,中津市
442046,日田市
442054,佐伯市
442062,臼杵市
442071,津久見市
442089,竹田市
442097,豊後高田市
442101,杵築市
442119,宇佐市
442127,豊後大野市
442135,由布市
442143,国東市
443221,姫島村
443417,日出町
444618,九重町
444626,玖珠町
452017,宮崎市
452025,都城市
452033,延岡市
452041,日南市
452050,小林市
452068,日向市
452076,串間市
452084,西都市
452092,えびの市
453412,三股町
453617,高原町
453820,国富町
453838,綾町
454010,高鍋町
454028,新富町
454036,西米良村
454044,木城町
454052,川南町
454061,都農町
454214,門川町
454290,諸塚村
454303,椎葉村
454311,美郷町
454419,高千穂町
454427,日之影町
454435,五ヶ瀬町
462012,鹿児島市
462039,鹿屋市
462047,枕崎市
462063,阿久根市
462080,出水市
462101,指宿市
462136,西之表市
462144,垂水市
462152,薩摩川内市
462161,日置市
462179,曽於市
462187,霧島市
462195,いちき串木野市
462209,南さつま市
462217,志布志市
462225,奄美市
462233,南九州市
462241,伊佐市
462250,姶良市
463035,三島村
463043,十島村
463922,さつま町
464040,長島町
464520,湧水町
464686,大崎町
464821,東串良町
464902,錦江町
464911,南大隅町
464929,肝付町
465011,中種子町
465020,南種子町
465054,屋久島町
465232,大和村
465241,宇検村
465259,瀬戸内町
465275,龍郷町
465291,喜界町
465305,徳之島町
465313,天城町
465321,伊仙町
465330,和泊町
465348,知名町
465356,与論町
472018,那覇市
472051,宜野湾市
472077,石垣市
472085,浦添市
472093,名護市
472107,糸満市
472115,沖縄市
472123,豊見城市
472131,うるま市
472140,宮古島市
472158,南城市
473014,国頭村
473022,大宜味村
473031,東村
473065,今帰仁村
473081,本部町
473111,恩納村
473138,宜野座村
473146,金武町
473154,伊江村
473243,読谷村
473251,嘉手納町
473260,北谷町
473278,北中城村
